ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    4891        58.4962       209.4240       675.8147        11.1404         -10597.2265       680.0558         0.0000         0.0000         0.0000          -8962.2954         0.0000     -8962.2954     -8962.2954         0.0000            468.5587       466.6803   1000000.0000       468.5587       466.6803
ENERGY:    4892        58.5078       209.4439       675.8423        11.1491         -10597.3068       680.0821         0.0000         0.0000         0.0000          -8962.2817         0.0000     -8962.2817     -8962.2817         0.0000            468.5261       466.6845   1000000.0000       468.5261       466.6845
ENERGY:    4893        58.4968       209.4257       675.8175        11.1412         -10597.2346       680.0583         0.0000         0.0000         0.0000          -8962.2951         0.0000     -8962.2951     -8962.2951         0.0000            468.5556       466.6809   1000000.0000       468.5556       466.6809
ENERGY:    4894        58.4963       209.4242       675.8150        11.1405         -10597.2273       680.0560         0.0000         0.0000         0.0000          -8962.2953         0.0000     -8962.2953     -8962.2953         0.0000            468.5584       466.6803   1000000.0000       468.5584       466.6803
ENERGY:    4895        58.4962       209.4240       675.8147        11.1404         -10597.2265       680.0558         0.0000         0.0000         0.0000          -8962.2954         0.0000     -8962.2954     -8962.2954         0.0000            468.5587       466.6803   1000000.0000       468.5587       466.6803
ENERGY:    4896        59.5157       210.2147       675.9096        11.2092         -10598.3038       680.1953         0.0000         0.0000         0.0000          -8961.2593         0.0000     -8961.2593     -8961.2593         0.0000            468.6300       466.5890   1000000.0000       468.6300       466.5890
ENERGY:    4897        58.5926       209.5319       675.8274        11.1448         -10597.7068       680.0492         0.0000         0.0000         0.0000          -8962.5610         0.0000     -8962.5610     -8962.5610         0.0000            468.6129       466.6786   1000000.0000       468.6129       466.6786
ENERGY:    4898        58.6409       209.5727       675.8322        11.1478         -10597.7950       680.0537         0.0000         0.0000         0.0000          -8962.5477         0.0000     -8962.5477     -8962.5477         0.0000            468.6212       466.6752   1000000.0000       468.6212       466.6752
ENERGY:    4899        58.5969       209.5357       675.8278        11.1450         -10597.7160       680.0496         0.0000         0.0000         0.0000          -8962.5610         0.0000     -8962.5610     -8962.5610         0.0000            468.6137       466.6783   1000000.0000       468.6137       466.6783
ENERGY:    4900        58.5939       209.5330       675.8275        11.1448         -10597.7095       680.0493         0.0000         0.0000         0.0000          -8962.5609         0.0000     -8962.5609     -8962.5609         0.0000            468.6132       466.6786   1000000.0000       468.6132       466.6786
ENERGY:    4901        58.5927       209.5320       675.8274        11.1448         -10597.7072       680.0493         0.0000         0.0000         0.0000          -8962.5610         0.0000     -8962.5610     -8962.5610         0.0000            468.6129       466.6786   1000000.0000       468.6129       466.6786
ENERGY:    4902        58.5928       209.5321       675.8274        11.1448         -10597.7074       680.0493         0.0000         0.0000         0.0000          -8962.5610         0.0000     -8962.5610     -8962.5610         0.0000            468.6130       466.6786   1000000.0000       468.6130       466.6786
ENERGY:    4903        58.5927       209.5320       675.8274        11.1448         -10597.7072       680.0493         0.0000         0.0000         0.0000          -8962.5610         0.0000     -8962.5610     -8962.5610         0.0000            468.6129       466.6786   1000000.0000       468.6129       466.6786
ENERGY:    4904        59.4123       210.5498       675.7318        11.2683         -10598.3748       680.4499         0.0000         0.0000         0.0000          -8960.9626         0.0000     -8960.9626     -8960.9626         0.0000            468.9259       466.8201   1000000.0000       468.9259       466.8201
ENERGY:    4905        58.5165       209.6590       675.7871        11.1568         -10598.0135       680.1115         0.0000         0.0000         0.0000          -8962.7826         0.0000     -8962.7826     -8962.7826         0.0000            468.7310       466.7488   1000000.0000       468.7310       466.7488
ENERGY:    4906        58.5317       209.7129       675.7776        11.1628         -10598.0847       680.1344         0.0000         0.0000         0.0000          -8962.7653         0.0000     -8962.7653     -8962.7653         0.0000            468.7597       466.7643   1000000.0000       468.7597       466.7643
ENERGY:    4907        58.5173       209.6640       675.7862        11.1573         -10598.0209       680.1137         0.0000         0.0000         0.0000          -8962.7824         0.0000     -8962.7824     -8962.7824         0.0000            468.7340       466.7505   1000000.0000       468.7340       466.7505
ENERGY:    4908        58.5166       209.6595       675.7870        11.1568         -10598.0144       680.1117         0.0000         0.0000         0.0000          -8962.7826         0.0000     -8962.7826     -8962.7826         0.0000            468.7313       466.7490   1000000.0000       468.7313       466.7490
ENERGY:    4909        58.5166       209.6600       675.7869        11.1569         -10598.0151       680.1119         0.0000         0.0000         0.0000          -8962.7827         0.0000     -8962.7827     -8962.7827         0.0000            468.7316       466.7492   1000000.0000       468.7316       466.7492
ENERGY:    4910        59.1839       210.2656       675.8196        11.3559         -10598.6279       680.3586         0.0000         0.0000         0.0000          -8961.6443         0.0000     -8961.6443     -8961.6443         0.0000            469.2438       466.7604   1000000.0000       469.2438       466.7604
ENERGY:    4911        58.5015       209.6946       675.7812        11.1938         -10598.3594       680.1435         0.0000         0.0000         0.0000          -8963.0448         0.0000     -8963.0448     -8963.0448         0.0000            468.9278       466.7892   1000000.0000       468.9278       466.7892
ENERGY:    4912        58.5246       209.7208       675.7818        11.2052         -10598.4200       680.1559         0.0000         0.0000         0.0000          -8963.0317         0.0000     -8963.0317     -8963.0317         0.0000            468.9678       466.7936   1000000.0000       468.9678       466.7936
ENERGY:    4913        58.5033       209.6969       675.7812        11.1949         -10598.3658       680.1447         0.0000         0.0000         0.0000          -8963.0447         0.0000     -8963.0447     -8963.0447         0.0000            468.9319       466.7897   1000000.0000       468.9319       466.7897
